,Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_html:label,Tag_Count_html:body,Tag_Count_html:link,Tag_Count_path,Tag_Count_html:ol,Tag_Count_html:a,Tag_Count_html:p,Tag_Count_html:b,Tag_Count_html:td,Tag_Count_html:li,Tag_Count_html:input,Tag_Count_html:table,Tag_Count_animatetransform,Tag_Count_html:head,Tag_Count_html:meta,Tag_Count_html:html,Tag_Count_html:div,Tag_Count_html:em,Tag_Count_html:tr,Tag_Count_html:br,Tag_Count_html:ul,Tag_Count_html:form,Tag_Count_html:tbody,Tag_Count_html:title,Tag_Count_html:script,Tag_Count_html:img,Tag_Count_html:style,Tag_Count_svg,Tag_Count_html:fieldset,Tag_Count_html:th,Tag_Count_html:h1,Tag_Count_html:thead,Tag_Count_html:h3,Attr_lang,Attr_content,Attr_href,Attr_rel,Attr_type,Attr_src,Attr_media,Attr_id,Attr_target,Attr_alt,Attr_height,Attr_width,Attr_class,Attr_value,Attr_action,Attr_enctype,Attr_method,Attr_name,Attr_language,Attr_title,Attr_style,Attr_version,Attr_viewbox,Attr_x,Attr_y,Attr_d,Attr_fill,Attr_attributename,Attr_attributetype,Attr_dur,Attr_from,Attr_repeatcount,Attr_to,Attr_onclick,Attr_for,Attr_maxlength
210,7,70,"<html:b xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:b,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,6,708,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,7,512,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,8,132,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" class=""arrow"" href=""#"" id=""menu_maintenance_PurgeRecords"">",108,html:a,"['class=""arrow""', 'href=""#""', 'id=""menu_maintenance_PurgeRecords""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,#,,,,,menu_maintenance_PurgeRecords,,,,,arrow,,,,,,,,,,,,,,,,,,,,,,,
214,8,401,"<html:ul xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ul,[],0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9,204,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10,183,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee"" id=""menu_maintenance_purgeEmployee"">",158,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee""', 'id=""menu_maintenance_purgeEmployee""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeEmployee,,,,,menu_maintenance_purgeEmployee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,9,215,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10,194,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeCandidateData"" id=""menu_maintenance_purgeCandidateData"">",168,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeCandidateData""', 'id=""menu_maintenance_purgeCandidateData""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,/orangehrm-4.3.1/symfony/web/index.php/maintenance/purgeCandidateData,,,,,menu_maintenance_purgeCandidateData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,7,214,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,8,193,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/accessEmployeeData"" id=""menu_maintenance_accessEmployeeData"">",168,html:a,"['href=""/orangehrm-4.3.1/symfony/web/index.php/maintenance/accessEmployeeData""', 'id=""menu_maintenance_accessEmployeeData""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,/orangehrm-4.3.1/symfony/web/index.php/maintenance/accessEmployeeData,,,,,menu_maintenance_accessEmployeeData,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,3,3233,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""content"">",65,html:div,"['id=""content""']",1,0,0,0,1,2,2,0,4,2,11,1,0,0,0,0,7,2,3,0,0,2,1,0,1,0,0,0,2,2,2,1,0,,,,,,,,content,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,4,1136,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""box"" id=""saveFormDiv"">",81,html:div,"['class=""box""', 'id=""saveFormDiv""']",1,0,0,0,1,0,1,0,0,2,5,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,saveFormDiv,,,,,box,,,,,,,,,,,,,,,,,,,,,,,
223,5,142,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""head"">",65,html:div,"['class=""head""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,head,,,,,,,,,,,,,,,,,,,,,,,
224,6,104,"<html:h1 xmlns:html=""http://www.w3.org/1999/xhtml"" id=""saveFormHeading"">",72,html:h1,"['id=""saveFormHeading""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,saveFormHeading,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,5,979,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""inner"">",66,html:div,"['class=""inner""']",1,0,0,0,1,0,1,0,0,2,5,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,inner,,,,,,,,,,,,,,,,,,,,,,,
226,6,940,"<html:form xmlns:html=""http://www.w3.org/1999/xhtml"" action=""/orangehrm-4.3.1/symfony/web/index.php/pim/viewReportingMethods"" id=""frmSave"" method=""post"" name=""frmSave"">",168,html:form,"['action=""/orangehrm-4.3.1/symfony/web/index.php/pim/viewReportingMethods""', 'id=""frmSave""', 'method=""post""', 'name=""frmSave""']",1,0,0,0,1,0,1,0,0,2,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,frmSave,,,,,,,/orangehrm-4.3.1/symfony/web/index.php/pim/viewReportingMethods,,post,frmSave,,,,,,,,,,,,,,,,,,
227,7,180,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""reportingMethod__csrf_token"" name=""reportingMethod[_csrf_token]"" type=""hidden"" value=""d330de054e63850dbf8a74d6f5be63cc"" />",180,html:input,"['id=""reportingMethod__csrf_token""', 'name=""reportingMethod[_csrf_token]""', 'type=""hidden""', 'value=""d330de054e63850dbf8a74d6f5be63cc""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,reportingMethod__csrf_token,,,,,,d330de054e63850dbf8a74d6f5be63cc,,,,reportingMethod[_csrf_token],,,,,,,,,,,,,,,,,,
228,7,132,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""reportingMethod_id"" name=""reportingMethod[id]"" type=""hidden"" value="""" />",130,html:input,"['id=""reportingMethod_id""', 'name=""reportingMethod[id]""', 'type=""hidden""', 'value=""""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,reportingMethod_id,,,,,,,,,,reportingMethod[id],,,,,,,,,,,,,,,,,,
229,7,569,"<html:fieldset xmlns:html=""http://www.w3.org/1999/xhtml"">",57,html:fieldset,[],1,0,0,0,1,0,1,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,8,359,"<html:ol xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:ol,[],1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,9,241,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:li,[],1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,10,119,"<html:label xmlns:html=""http://www.w3.org/1999/xhtml"" for=""reportingMethod_name"">",81,html:label,"['for=""reportingMethod_name""']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reportingMethod_name,
233,11,62,"<html:em xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:em,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,10,139,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""reportingMethod_name"" maxlength=""100"" name=""reportingMethod[name]"" type=""text"" />",139,html:input,"['id=""reportingMethod_name""', 'maxlength=""100""', 'name=""reportingMethod[name]""', 'type=""text""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,text,,,reportingMethod_name,,,,,,,,,,reportingMethod[name],,,,,,,,,,,,,,,,,,100
235,9,137,"<html:li xmlns:html=""http://www.w3.org/1999/xhtml"" class=""required"">",68,html:li,"['class=""required""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,required,,,,,,,,,,,,,,,,,,,,,,,
236,10,77,"<html:em xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:em,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,8,217,"<html:p xmlns:html=""http://www.w3.org/1999/xhtml"">",50,html:p,[],0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,9,122,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class="""" id=""btnSave"" name=""btnSave"" type=""button"" value=""Save"" />",120,html:input,"['class=""""', 'id=""btnSave""', 'name=""btnSave""', 'type=""button""', 'value=""Save""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,button,,,btnSave,,,,,,Save,,,,btnSave,,,,,,,,,,,,,,,,,,
239,9,116,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""reset"" id=""btnCancel"" type=""button"" value=""Cancel"" />",114,html:input,"['class=""reset""', 'id=""btnCancel""', 'type=""button""', 'value=""Cancel""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,button,,,btnCancel,,,,,reset,Cancel,,,,,,,,,,,,,,,,,,,,,,
240,4,1495,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""box miniList"" id=""recordsListDiv"">",93,html:div,"['class=""box miniList""', 'id=""recordsListDiv""']",0,0,0,0,0,2,1,0,4,0,6,1,0,0,0,0,3,0,3,0,0,1,1,0,0,0,0,0,1,2,1,1,0,,,,,,,,recordsListDiv,,,,,box miniList,,,,,,,,,,,,,,,,,,,,,,,
241,5,118,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""head"">",65,html:div,"['class=""head""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,head,,,,,,,,,,,,,,,,,,,,,,,
242,6,80,"<html:h1 xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:h1,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,5,1352,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" class=""inner"">",66,html:div,"['class=""inner""']",0,0,0,0,0,2,1,0,4,0,6,1,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,0,1,2,0,1,0,,,,,,,,,,,,,inner,,,,,,,,,,,,,,,,,,,,,,,
244,6,1313,"<html:form xmlns:html=""http://www.w3.org/1999/xhtml"" action=""/orangehrm-4.3.1/symfony/web/index.php/pim/deleteReportingMethods"" id=""frmList"" method=""post"" name=""frmList"">",170,html:form,"['action=""/orangehrm-4.3.1/symfony/web/index.php/pim/deleteReportingMethods""', 'id=""frmList""', 'method=""post""', 'name=""frmList""']",0,0,0,0,0,2,1,0,4,0,6,1,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,2,0,1,0,,,,,,,,frmList,,,,,,,/orangehrm-4.3.1/symfony/web/index.php/pim/deleteReportingMethods,,post,frmList,,,,,,,,,,,,,,,,,,
245,7,172,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" id=""defaultList__csrf_token"" name=""defaultList[_csrf_token]"" type=""hidden"" value=""9eaf24be31b5adad488e962f68a6870a"" />",172,html:input,"['id=""defaultList__csrf_token""', 'name=""defaultList[_csrf_token]""', 'type=""hidden""', 'value=""9eaf24be31b5adad488e962f68a6870a""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,hidden,,,defaultList__csrf_token,,,,,,9eaf24be31b5adad488e962f68a6870a,,,,defaultList[_csrf_token],,,,,,,,,,,,,,,,,,
246,7,259,"<html:fieldset xmlns:html=""http://www.w3.org/1999/xhtml"">",57,html:fieldset,[],0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,8,224,"<html:p xmlns:html=""http://www.w3.org/1999/xhtml"" id=""listActions"">",67,html:p,"['id=""listActions""']",0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,listActions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,9,114,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""addbutton"" id=""btnAdd"" type=""button"" value=""Add"" />",112,html:input,"['class=""addbutton""', 'id=""btnAdd""', 'type=""button""', 'value=""Add""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,button,,,btnAdd,,,,,addbutton,Add,,,,,,,,,,,,,,,,,,,,,,
249,9,114,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""delete"" id=""btnDel"" type=""button"" value=""Delete"" />",112,html:input,"['class=""delete""', 'id=""btnDel""', 'type=""button""', 'value=""Delete""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,button,,,btnDel,,,,,delete,Delete,,,,,,,,,,,,,,,,,,,,,,
250,7,821,"<html:table xmlns:html=""http://www.w3.org/1999/xhtml"" class=""table hover"" id=""recordsListTable"">",96,html:table,"['class=""table hover""', 'id=""recordsListTable""']",0,0,0,0,0,2,0,0,4,0,3,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,1,0,,,,,,,,recordsListTable,,,,,table hover,,,,,,,,,,,,,,,,,,,,,,,
251,8,250,"<html:thead xmlns:html=""http://www.w3.org/1999/xhtml"">",54,html:thead,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,9,221,"<html:tr xmlns:html=""http://www.w3.org/1999/xhtml"">",51,html:tr,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10,155,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" class=""check"" style=""width:2%"">",82,html:th,"['class=""check""', 'style=""width:2%""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,check,,,,,,,,width:2%,,,,,,,,,,,,,,,
254,11,103,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"" id=""checkAll"" type=""checkbox"" />",103,html:input,"['class=""checkbox""', 'id=""checkAll""', 'type=""checkbox""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,checkbox,,,checkAll,,,,,checkbox,,,,,,,,,,,,,,,,,,,,,,,
255,10,85,"<html:th xmlns:html=""http://www.w3.org/1999/xhtml"" style=""width:98%"">",69,html:th,"['style=""width:98%""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,width:98%,,,,,,,,,,,,,,,
256,8,542,"<html:tbody xmlns:html=""http://www.w3.org/1999/xhtml"">",54,html:tbody,[],0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,9,276,"<html:tr xmlns:html=""http://www.w3.org/1999/xhtml"" class=""odd"">",63,html:tr,"['class=""odd""']",0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,odd,,,,,,,,,,,,,,,,,,,,,,,
258,10,161,"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" class=""check"">",65,html:td,"['class=""check""']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,check,,,,,,,,,,,,,,,,,,,,,,,
259,11,124,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"" name=""chkListRecord[]"" type=""checkbox"" value=""1"" />",122,html:input,"['class=""checkbox""', 'name=""chkListRecord[]""', 'type=""checkbox""', 'value=""1""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,checkbox,,,,,,,,checkbox,1,,,,chkListRecord[],,,,,,,,,,,,,,,,,,
260,10,122,"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" class=""tdName tdValue"">",74,html:td,"['class=""tdName tdValue""']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,tdName tdValue,,,,,,,,,,,,,,,,,,,,,,,
261,11,76,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""#"">",59,html:a,"['href=""#""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,9,279,"<html:tr xmlns:html=""http://www.w3.org/1999/xhtml"" class=""even"">",64,html:tr,"['class=""even""']",0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,even,,,,,,,,,,,,,,,,,,,,,,,
263,10,161,"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" class=""check"">",65,html:td,"['class=""check""']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,check,,,,,,,,,,,,,,,,,,,,,,,
264,11,124,"<html:input xmlns:html=""http://www.w3.org/1999/xhtml"" class=""checkbox"" name=""chkListRecord[]"" type=""checkbox"" value=""2"" />",122,html:input,"['class=""checkbox""', 'name=""chkListRecord[]""', 'type=""checkbox""', 'value=""2""']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,checkbox,,,,,,,,checkbox,2,,,,chkListRecord[],,,,,,,,,,,,,,,,,,
265,10,124,"<html:td xmlns:html=""http://www.w3.org/1999/xhtml"" class=""tdName tdValue"">",74,html:td,"['class=""tdName tdValue""']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,tdName tdValue,,,,,,,,,,,,,,,,,,,,,,,
266,11,78,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""#"">",59,html:a,"['href=""#""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,4,647,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/javascript"">",78,html:script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,text/javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2,250,"<html:div xmlns:html=""http://www.w3.org/1999/xhtml"" id=""footer"">",64,html:div,"['id=""footer""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,footer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,3,73,"<html:br xmlns:html=""http://www.w3.org/1999/xhtml"" />",53,html:br,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,3,145,"<html:a xmlns:html=""http://www.w3.org/1999/xhtml"" href=""http://www.orangehrm.com"" target=""_blank"">",98,html:a,"['href=""http://www.orangehrm.com""', 'target=""_blank""']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,http://www.orangehrm.com,,,,,,_blank,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,2,3653,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" type=""text/javascript"">",78,html:script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,text/javascript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
